halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
1000000000.0,10.0,8.0,100000.0,176307.4293193492,100000.0,163.70434261312272,0.0,0.0,0.0,True,True,False
1000000000.0,10.0,8.0,100000.0,176307.4293193492,1000000.0,163.70434261312272,0.6955443729748637,0.5306571002981889,0.762937809457868,True,True,False
1000000000.0,10.0,8.0,100000.0,176307.4293193492,10000000.0,163.70434261312272,1.3910887459497274,1.2346990410451992,0.887577478173215,False,False,False
1000000000.0,10.0,6.0,100000.0,176307.4293193492,100000.0,455.26217060290134,0.0,0.0,0.0,True,True,False
1000000000.0,10.0,6.0,100000.0,176307.4293193492,1000000.0,455.26217060290134,0.2520539211238331,0.19081504541055608,0.7570405751268173,True,True,False
1000000000.0,10.0,6.0,100000.0,176307.4293193492,10000000.0,455.26217060290134,0.5041078422476662,0.4439762578377279,0.8807168241187647,True,True,False
1000000000.0,10.0,4.0,100000.0,176307.4293193492,100000.0,1062.6509034272406,0.0,0.0,0.0,True,True,False
1000000000.0,10.0,4.0,100000.0,176307.4293193492,1000000.0,1062.6509034272406,0.10825588247850772,0.08174920990244937,0.7551479700761686,True,True,False
1000000000.0,10.0,4.0,100000.0,176307.4293193492,10000000.0,1062.6509034272406,0.21651176495701543,0.19020883922223744,0.8785150278554148,True,True,False
1000000000.0,15.0,11.0,100000.0,237122.87410064126,100000.0,143.2259067744149,0.0,0.0,0.0,True,True,False
1000000000.0,15.0,11.0,100000.0,237122.87410064126,1000000.0,143.2259067744149,0.7936237110991918,0.5029625123528592,0.6337543918089865,True,True,False
1000000000.0,15.0,11.0,100000.0,237122.87410064126,10000000.0,143.2259067744149,1.5872474221983837,1.3076683485922909,0.8238591729959355,False,False,False
1000000000.0,15.0,8.0,100000.0,237122.87410064126,100000.0,366.6829499150117,0.0,0.0,0.0,True,True,False
1000000000.0,15.0,8.0,100000.0,237122.87410064126,1000000.0,366.6829499150117,0.31261202371475216,0.19645653533106083,0.6284356340379305,True,True,False
1000000000.0,15.0,8.0,100000.0,237122.87410064126,10000000.0,366.6829499150117,0.6252240474295043,0.5107736398181107,0.816944968636546,True,True,False
1000000000.0,15.0,6.0,100000.0,237122.87410064126,100000.0,658.2407779047903,0.0,0.0,0.0,True,True,False
1000000000.0,15.0,6.0,100000.0,237122.87410064126,1000000.0,658.2407779047903,0.17456468448950707,0.1094390750669898,0.6269256315332674,True,True,False
1000000000.0,15.0,6.0,100000.0,237122.87410064126,10000000.0,658.2407779047903,0.34912936897901414,0.2845341572175022,0.8149820166936609,True,True,False
1000000000.0,15.0,4.0,100000.0,237122.87410064126,100000.0,1265.6295107291294,0.0,0.0,0.0,True,True,False
1000000000.0,15.0,4.0,100000.0,237122.87410064126,1000000.0,1265.6295107291294,0.09092145781282965,0.056918127536213524,0.6260142424617171,True,True,False
1000000000.0,15.0,4.0,100000.0,237122.87410064126,10000000.0,1265.6295107291294,0.1818429156256593,0.14798326319005756,0.8137972418716327,True,True,False
1000000000.0,20.0,11.0,100000.0,321170.5268616858,100000.0,233.39665493078812,0.0,0.0,0.0,True,True,False
1000000000.0,20.0,11.0,100000.0,321170.5268616858,1000000.0,233.39665493078812,0.4896192051494695,0.24358122076021962,0.4974911486281668,True,True,False
1000000000.0,20.0,11.0,100000.0,321170.5268616858,10000000.0,233.39665493078812,0.979238410298939,0.7373960233598296,0.7530301258655893,True,True,False
1000000000.0,20.0,8.0,100000.0,321170.5268616858,100000.0,456.8536980713849,0.0,0.0,0.0,True,True,False
1000000000.0,20.0,8.0,100000.0,321170.5268616858,1000000.0,456.8536980713849,0.25117967571468935,0.12444036760431332,0.4954237131258302,True,True,False
1000000000.0,20.0,8.0,100000.0,321170.5268616858,10000000.0,456.8536980713849,0.5023593514293787,0.37671964994044427,0.7499007411100284,True,True,False
1000000000.0,20.0,6.0,100000.0,321170.5268616858,100000.0,748.4115260611635,0.0,0.0,0.0,True,True,False
1000000000.0,20.0,6.0,100000.0,321170.5268616858,1000000.0,748.4115260611635,0.1535886897780171,0.07596227496467897,0.49458247918168863,True,True,False
1000000000.0,20.0,6.0,100000.0,321170.5268616858,10000000.0,748.4115260611635,0.3071773795560342,0.2299614038779305,0.7486274028715768,True,True,False
1000000000.0,20.0,4.0,100000.0,321170.5268616858,100000.0,1355.8002588855027,0.0,0.0,0.0,True,True,False
1000000000.0,20.0,4.0,100000.0,321170.5268616858,1000000.0,1355.8002588855027,0.08488341516200532,0.04193172390756578,0.493991951520052,True,True,False
1000000000.0,20.0,4.0,100000.0,321170.5268616858,10000000.0,1355.8002588855027,0.16976683032401063,0.1269403542915121,0.7477335475324507,True,True,False
1000000000.0,25.0,11.0,100000.0,429540.2320599769,100000.0,282.47645798720197,0.0,0.0,0.0,True,True,False
1000000000.0,25.0,11.0,100000.0,429540.2320599769,1000000.0,282.47645798720197,0.40514678753220945,0.14974005351819653,0.36959457195817474,True,True,False
1000000000.0,25.0,11.0,100000.0,429540.2320599769,10000000.0,282.47645798720197,0.8102935750644189,0.5577553759394307,0.6883374040021096,True,True,False
1000000000.0,25.0,8.0,100000.0,429540.2320599769,100000.0,505.93350112779876,0.0,0.0,0.0,True,True,False
1000000000.0,25.0,8.0,100000.0,429540.2320599769,1000000.0,505.93350112779876,0.2269090792911841,0.08360395159115927,0.3684469209091161,True,True,False
1000000000.0,25.0,8.0,100000.0,429540.2320599769,10000000.0,505.93350112779876,0.4538181585823682,0.3114100225968092,0.6862000047983716,True,True,False
1000000000.0,25.0,6.0,100000.0,429540.2320599769,100000.0,797.4913291175774,0.0,0.0,0.0,True,True,False
1000000000.0,25.0,6.0,100000.0,429540.2320599769,1000000.0,797.4913291175774,0.14416006638779502,0.05303887126075328,0.3679165291036776,True,True,False
1000000000.0,25.0,6.0,100000.0,429540.2320599769,10000000.0,797.4913291175774,0.28832013277559004,0.19756047152640827,0.6852121966806137,True,True,False
1000000000.0,25.0,4.0,100000.0,429540.2320599769,100000.0,1404.8800619419167,0.0,0.0,0.0,True,True,False
1000000000.0,25.0,4.0,100000.0,429540.2320599769,1000000.0,1404.8800619419167,0.08192220943338292,0.030107936671951274,0.3675186116218495,True,True,False
1000000000.0,25.0,4.0,100000.0,429540.2320599769,10000000.0,1404.8800619419167,0.16384441886676585,0.1121467713058088,0.6844711103464789,True,True,False
1000000000.0,30.0,11.0,100000.0,564234.0165658195,100000.0,312.6176688916249,0.0,0.0,0.0,True,True,False
1000000000.0,30.0,11.0,100000.0,564234.0165658195,1000000.0,312.6176688916249,0.3663326458685249,0.09163107653351805,0.2501307966050179,True,True,False
1000000000.0,30.0,11.0,100000.0,564234.0165658195,10000000.0,312.6176688916249,0.7326652917370498,0.46030736885790274,0.6282641938265925,True,True,False
1000000000.0,30.0,8.0,100000.0,564234.0165658195,100000.0,536.0747120322217,0.0,0.0,0.0,True,True,False
1000000000.0,30.0,8.0,100000.0,564234.0165658195,1000000.0,536.0747120322217,0.2141983641021855,0.053435636677106865,0.24946799617766852,True,True,False
1000000000.0,30.0,8.0,100000.0,564234.0165658195,10000000.0,536.0747120322217,0.428396728204371,0.2684331370164417,0.6265994097144061,True,True,False
1000000000.0,30.0,6.0,100000.0,564234.0165658195,100000.0,827.6325400220003,0.0,0.0,0.0,True,True,False
1000000000.0,30.0,6.0,100000.0,564234.0165658195,1000000.0,827.6325400220003,0.13892261636579503,0.03461136695178397,0.24914134110927844,True,True,False
1000000000.0,30.0,6.0,100000.0,564234.0165658195,10000000.0,827.6325400220003,0.27784523273159006,0.17386969417873505,0.6257789362421788,True,True,False
1000000000.0,30.0,4.0,100000.0,564234.0165658195,100000.0,1435.0212728463393,0.0,0.0,0.0,True,True,False
1000000000.0,30.0,4.0,100000.0,564234.0165658195,1000000.0,1435.0212728463393,0.08020390877983935,0.019961720488728824,0.24888712772745247,True,True,False
1000000000.0,30.0,4.0,100000.0,564234.0165658195,10000000.0,1435.0212728463393,0.1604078175596787,0.1002774100627591,0.6251404176448665,True,True,False
